Accrued Expense,Adopted,Agency,CBnum,Budget Code,Budget Name,Cash Expense,Department,Encumbered,Expense Category,Modified,Post Adjustments,Pre-Encumbered,Year
0,0,Queens Community Board # 6,406,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS LABOR RSRVE,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BACKPAY - PRIOR YEARS,0,0,0,2021
0,0,Queens Community Board # 5,405,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,0,0,0,2021
0,0,Queens Community Board # 5,405,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,0,0,0,2021
0,0,Queens Community Board # 2,402,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS- NONPENSIONABLE,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 1,401,4000,RENT,0,RENT,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Queens Community Board # 3,403,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS- NONPENSIONABLE,0,0,0,2021
0,0,Queens Community Board # 1,401,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 1,401,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2021
0,0,Queens Community Board # 1,401,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,NEW POSITIONS,0,0,0,2021
0,0,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,PAY FOR SURETY BOND/INSUR PREM,0,0,0,2021
0,0,Bronx Community Board # 12,212,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,0,0,0,2021
0,0,Brooklyn Community Board # 1,301,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2021
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-SPECIAL,0,0,0,2021
0,0,Bronx Community Board # 12,212,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2021
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PAYMTS FR CULT PROGS /SERVICES,0,0,0,2021
0,510,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,0,0,0,2021
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,0,0,0,2021
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 13,413,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,0,0,0,2021
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,0,0,0,2021
0,0,Queens Community Board # 12,412,P003,FINANCIAL PLAN SAVINGS,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2021
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2021
0,0,Bronx Community Board # 9,209,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,0,0,0,2021
0,0,Bronx Community Board # 9,209,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,0,0,0,2021
0,0,Queens Community Board # 11,411,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,CLEANING SUPPLIES,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 11,411,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES GENERAL,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2021
0,0,Queens Community Board # 10,410,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Bronx Community Board # 8,208,2000,PRIVATE GRANT,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 10,410,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Queens Community Board # 9,409,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,0,0,0,2021
0,0,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,0,0,0,2021
0,0,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2021
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,0,0,0,2021
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BACKPAY - PRIOR YEARS,0,0,0,2021
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2021
0,0,Queens Community Board # 8,408,4000,RENT,0,RENT,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,2239,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 7,207,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Brooklyn Community Board # 1,301,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2021
0,0,Bronx Community Board # 7,207,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2021
0,0,Queens Community Board # 7,407,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2021
0,0,Queens Community Board # 14,414,1001,Non-Mayoral Funds,2042.89,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-SPECIAL,0,0,0,2021
0,0,Bronx Community Board # 6,206,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2021
0,0,Queens Community Board # 13,413,4000,RENT,0,RENT,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 13,413,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2021
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,0,0,0,2021
0,100,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2021
0,0,Bronx Community Board # 4,204,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,0,0,0,2021
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,HEAT LIGHT & POWER,0,0,0,2021
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,0,0,0,2021
0,0,Bronx Community Board # 4,204,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2021
0,1450,Queens Community Board # 5,405,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2021
0,0,Bronx Community Board # 3,203,4000,RENT AND ENERGY,0,RENT,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTPS HOLDING CODE,0,0,0,2021
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2021
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,MAINT & OPER OF INFRASTRUCTURE,0,0,0,2021
0,0,Bronx Community Board # 3,203,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,500,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 4,404,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,0,0,0,2021
0,2000,Queens Community Board # 11,411,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,POSTAGE,0,0,0,2021
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING EQUIPMENT,0,0,0,2021
0,0,Bronx Community Board # 3,203,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2021
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2021
0,0,Queens Community Board # 4,404,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,0,0,0,2021
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 13,413,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 4,404,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 10,410,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,0,0,0,2021
0,0,Bronx Community Board # 12,212,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,0,Bronx Community Board # 2,202,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BACKPAY - PRIOR YEARS,0,0,0,2021
0,0,Queens Community Board # 13,413,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 10,410,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,0,0,0,2021
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2021
0,0,Queens Community Board # 13,413,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 4,404,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,0,0,0,2021
0,0,Queens Community Board # 10,410,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,0,0,0,2021
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2021
0,0,Bronx Community Board # 1,201,1000,CONVERSION NAME,77.73,PERSONAL SERVICES,0,PY LONGEVITY DIFFERENTIAL,0,0,0,2021
0,0,Queens Community Board # 9,409,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 11,211,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS- NONPENSIONABLE,0,0,0,2021
0,0,Bronx Community Board # 1,201,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,UNSALARIED,0,0,0,2021
0,0,Queens Community Board # 4,404,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2021
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2021
0,0,Queens Community Board # 11,411,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Queens Community Board # 3,403,4000,RENT AND ENERGY,0,RENT,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,POSTAGE,0,0,0,2021
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 9,409,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2021
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SERVICES,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2021
0,0,Queens Community Board # 8,408,P002,FINANCIAL PLAN SAVINGS,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,0,Queens Community Board # 8,408,2000,HEVESI INITIATIVE,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2021
0,0,Bronx Community Board # 9,209,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,0,0,0,2021
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,0,0,0,2021
0,0,Queens Community Board # 7,407,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2021
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,0,0,0,2021
0,0,Bronx Community Board # 8,208,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,0,0,0,2021
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS - LAND BLDGS & STRUCTS,0,0,0,2021
0,0,Bronx Community Board # 7,207,P002,FINANCIAL PLAN SAVINGS,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PY LONGEVITY DIFFERENTIAL,0,0,0,2021
0,0,Queens Community Board # 8,408,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2021
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,0,0,0,2021
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,0,0,0,2021
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SHIFT DIFFERENTIAL,0,0,0,2021
0,0,Queens Community Board # 6,406,P003,FINANCIAL PLAN SAVINGS,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 11,211,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2021
0,4000,Queens Community Board # 6,406,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,0,0,0,2021
0,0,Bronx Community Board # 6,206,2000,UNIT OF APPROPRIATION FUNDING,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,0,0,0,2021
0,0,Bronx Community Board # 5,205,2000,Economic Community Development Study,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,0,0,0,2021
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 5,205,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2021
0,0,Bronx Community Board # 10,210,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2021
0,0,Queens Community Board # 5,405,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2021
0,0,Bronx Community Board # 10,210,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PMTS TO BENEFIC DECSD EMPLOYES,0,0,0,2021
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS - LAND BLDGS & STRUCTS,0,0,0,2021
0,0,Bronx Community Board # 4,204,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,HEAT LIGHT & POWER,0,0,0,2021
0,0,Bronx Community Board # 4,204,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,0,0,0,2021
0,0,Bronx Community Board # 3,203,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,275.93,RENTALS OF MISC.EQUIP,0,0,0,2021
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PY LONGEVITY DIFFERENTIAL,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,MAINTENANCE SUPPLIES,0,0,0,2021
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Bronx Community Board # 3,203,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2021
0,0,Bronx Community Board # 7,207,P003,FINANCIAL PLAN SAVINGS,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTPS HOLDING CODE,0,0,0,2021
0,0,Queens Community Board # 2,402,4000,RENT,0,RENT,0,RENTALS - LAND BLDGS & STRUCTS,0,0,0,2021
0,0,Bronx Community Board # 3,203,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2021
0,0,Bronx Community Board # 6,206,2000,UNIT OF APPROPRIATION FUNDING,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2021
0,0,Queens Community Board # 2,402,4000,RENT,0,RENT,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2021
0,0,Bronx Community Board # 2,202,4000,RENT,0,RENT AND ENERGY,0,HEAT LIGHT & POWER,0,0,0,2021
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PY LONGEVITY DIFFERENTIAL,0,0,0,2021
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,0,0,0,2021
0,0,Bronx Community Board # 2,202,1001,Non-Mayoral Funds,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,181.5,PERSONAL SERVICES,0,SUPPER MONEY,0,0,0,2021
0,0,Bronx Community Board # 2,202,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,0,0,0,2021
0,0,Queens Community Board # 2,402,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 5,205,2000,Economic Community Development Study,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2021
0,0,Queens Community Board # 2,402,1000,CONVERSION NAME,621.02,PERSONAL SERVICES,0,LONGEVITY DIFFERENTIAL,0,0,0,2021
0,0,Bronx Community Board # 2,202,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2021
0,0,Bronx Community Board # 5,205,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2021
0,0,Queens Community Board # 1,401,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2021
0,0,Bronx Community Board # 1,201,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2021
0,0,Bronx Community Board # 4,204,P003,FINANCIAL PLAN SAVINGS,0,RENT,0,OTHER EXPENSES - GENERAL,0,0,0,2021
